property_id;scenario;feature;feature_value;shap_value;effect
ID8201;current;cat__settlement_type_Község;;0.023217986529969186;increase
ID8202;current;building_area_m2;50.244884909705696;0.1511568507532156;increase
ID8202;current;cat__settlement_type_Város;;0.02339624462667904;increase
ID8202;current;cat__settlement_type_Község;;0.01905152961176145;increase
ID8203;current;building_area_m2;67.61814661242038;0.053720631508135816;increase
ID8203;current;cat__county_Hajdú-Bihar vármegye;;-0.02007728134512793;decrease
ID8203;current;condition;3;0.016245014510422907;increase
ID8204;current;building_area_m2;48.27230410786794;0.09107851718019577;increase
ID8204;current;cat__settlement_type_Város;;0.02241251849153357;increase
ID8204;current;cat__county_Hajdú-Bihar vármegye;;0.021302934152767614;increase
ID8205;current;building_area_m2;128.0707574187045;-0.030876845128606105;decrease
ID8205;current;activation_year;2023;-0.03044111980424807;decrease
ID8205;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.010381715835208074;decrease
ID8206;current;condition;4;0.01974899694930897;increase
ID8206;current;building_area_m2;131.50681994264306;0.011107690056639015;increase
ID8206;current;activation_year;2022;0.007522207781908277;increase
ID8207;current;building_area_m2;146.28877662123256;-0.09584821052704941;decrease
ID8207;current;condition;3;-0.014288896465900425;decrease
ID8207;current;cat__county_Hajdú-Bihar vármegye;;-0.011557523067039797;decrease
ID8208;current;building_area_m2;61.68635175969462;0.11301082840544682;increase
ID8208;current;cat__settlement_type_Város;;0.022599221469361226;increase
ID8208;current;activation_year;2022;0.015224032910291214;increase
ID8209;current;activation_year;2022;0.012555175803601973;increase
ID8209;current;building_area_m2;63.9052627112728;-0.008119030111669864;decrease
ID8209;current;cat__settlement_type_Város;;0.0061538139795009415;increase
ID8210;current;building_area_m2;47.13145903009492;0.1505128491609926;increase
ID8210;current;condition;4;0.020231769436168723;increase
ID8210;current;cat__settlement_type_Város;;0.01938876456073123;increase
ID8211;current;cat__county_Hajdú-Bihar vármegye;;0.01565717918218102;increase
ID8211;current;building_area_m2;84.0;-0.015607591080777543;decrease
ID8211;current;cat__settlement_type_Város;;0.013887125164835156;increase
ID8212;current;cat__county_Hajdú-Bihar vármegye;;-0.07278983901554363;decrease
ID8212;current;building_area_m2;72.0;-0.03940340248779845;decrease
ID8212;current;condition;3;-0.013648528424621885;decrease
ID8213;current;cat__county_Hajdú-Bihar vármegye;;-0.022532613335746077;decrease
ID8213;current;building_area_m2;87.0;0.020322117363324094;increase
ID8213;current;cat__settlement_type_Város;;0.00787557739379775;increase
ID8214;current;building_area_m2;119.0;-0.043725313018581964;decrease
ID8214;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.011430106887899633;decrease
ID8214;current;condition;3;-0.0111901419955752;decrease
ID8215;current;cat__county_Hajdú-Bihar vármegye;;0.03028862464580029;increase
ID8215;current;building_area_m2;104.0;0.020519448567500646;increase
ID8215;current;condition;3;0.012540354576016545;increase
ID8216;current;cat__county_Hajdú-Bihar vármegye;;-0.06417397154908563;decrease
ID8216;current;building_area_m2;95.0;-0.04808025217290252;decrease
ID8216;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.010505603518055148;decrease
ID8217;current;cat__county_Hajdú-Bihar vármegye;;-0.037521591088456166;decrease
ID8217;current;building_area_m2;141.0;-0.02676206490724663;decrease
ID8217;current;cat__settlement_type_Község;;-0.01499830722605107;decrease
ID8218;current;building_area_m2;139.0;-0.07479252135426664;decrease
ID8218;current;activation_year;2022;0.012357881143136995;increase
ID8218;current;cat__settlement_type_Község;;-0.012122754439937234;decrease
ID8219;current;cat__county_Hajdú-Bihar vármegye;;-0.06005190592849324;decrease
ID8219;current;building_area_m2;65.0;-0.03702437335446022;decrease
ID8219;current;condition;4;-0.012304981410208575;decrease
ID8220;current;building_area_m2;119.0;-0.04215388604543024;decrease
ID8220;current;condition;2;-0.014534033941727444;decrease
ID8220;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.007634450994465818;decrease
ID8221;current;cat__county_Hajdú-Bihar vármegye;;-0.031321785674234624;decrease
ID8221;current;building_area_m2;65.0;-0.019228081648692944;decrease
ID8221;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.009701350714766006;decrease
ID8222;current;condition;2;-0.04806735377655585;decrease
ID8222;current;building_area_m2;66.0;-0.038540962577409334;decrease
ID8222;current;cat__county_Heves vármegye;;-0.008314999323709254;decrease
ID8223;current;cat__county_Hajdú-Bihar vármegye;;-0.019250231837863337;decrease
ID8223;current;condition;3;-0.015051679060727527;decrease
ID8223;current;cat__settlement_type_Község;;0.005915781906721206;increase
ID8224;current;condition;4;0.028696301876073433;increase
ID8224;current;cat__settlement_type_Község;;-0.011538170958609121;decrease
ID8224;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.011311359666291067;decrease
ID8225;current;building_area_m2;109.0;-0.06780059215150058;decrease
ID8225;current;condition;3;-0.01061318863335419;decrease
ID8225;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.009608712702909866;decrease
ID8226;current;cat__county_Hajdú-Bihar vármegye;;-0.058083154792962506;decrease
ID8226;current;building_area_m2;71.0;-0.0400160595242466;decrease
ID8226;current;condition;4;-0.027341748972301145;decrease
ID8227;current;condition;4;0.024713175618895224;increase
ID8227;current;cat__county_Hajdú-Bihar vármegye;;-0.01225758470953063;decrease
ID8227;current;building_area_m2;73.0;0.007597985086044526;increase
ID8228;current;building_area_m2;99.0;0.05706385566139663;increase
ID8228;current;cat__settlement_type_Város;;0.015052003514039371;increase
ID8228;current;condition;4;0.013904488005852913;increase
ID8229;current;building_area_m2;65.0;-0.03867311203310111;decrease
ID8229;current;condition;2;-0.020569857418953837;decrease
ID8229;current;cat__settlement_type_Város;;-0.008475409955138277;decrease
ID8230;current;building_area_m2;136.0;0.04923613597838738;increase
ID8230;current;activation_year;2022;0.018250158071169347;increase
ID8230;current;cat__settlement_type_Város;;0.018040404807483916;increase
ID8231;current;building_area_m2;90.0;-0.09930097501411211;decrease
ID8231;current;condition;4;-0.05811495037446967;decrease
ID8231;current;cat__county_Hajdú-Bihar vármegye;;-0.051996698514619945;decrease
ID8232;current;cat__county_Hajdú-Bihar vármegye;;0.036117772598903926;increase
ID8232;current;building_area_m2;97.0;-0.028015387911501172;decrease
ID8232;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.008572065074187714;increase
ID8233;current;cat__county_Hajdú-Bihar vármegye;;-0.07278983901554363;decrease
ID8233;current;building_area_m2;72.0;-0.03940340248779845;decrease
ID8233;current;condition;3;-0.013648528424621885;decrease
ID8234;current;building_area_m2;111.0;0.07566685476703185;increase
ID8234;current;condition;3;0.021422714060698907;increase
ID8234;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.010870971200013856;increase
ID8235;current;building_area_m2;64.0;-0.02326059610115955;decrease
ID8235;current;condition;4;-0.008542714523274045;decrease
ID8235;current;activation_year;2022;0.00827149013301546;increase
ID8236;current;building_area_m2;77.0;0.03060093431849982;increase
ID8236;current;condition;3;-0.01332691242636838;decrease
ID8236;current;activation_year;2022;0.009417018425923924;increase
ID8237;current;building_area_m2;112.0;-0.11701107498429414;decrease
ID8237;current;cat__settlement_type_Város;;-0.0267258611680445;decrease
ID8237;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.01995877091496281;decrease
ID8238;current;building_area_m2;111.0;0.07566685476703185;increase
ID8238;current;condition;3;0.021422714060698907;increase
ID8238;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.010870971200013856;increase
ID8239;current;condition;2;-0.030926853085025397;decrease
ID8239;current;building_area_m2;99.0;0.01884865190062309;increase
ID8239;current;cat__county_Hajdú-Bihar vármegye;;-0.010799439745665699;decrease
ID8240;current;building_area_m2;128.0;-0.05896206819596448;decrease
ID8240;current;cat__county_Hajdú-Bihar vármegye;;0.027322910035904664;increase
ID8240;current;cat__county_Szabolcs-Szatmár-Bereg vármegye;;0.016507047315590672;increase
ID8241;current;cat__county_Hajdú-Bihar vármegye;;0.008095612989898521;increase
ID8241;current;condition;3;-0.006399845859934115;decrease
ID8241;current;activation_year;2022;0.004925289627141603;increase
ID8242;current;building_area_m2;76.0;-0.07986673530950579;decrease
ID8242;current;cat__county_Hajdú-Bihar vármegye;;-0.04869089345594495;decrease
ID8242;current;cat__settlement_type_Város;;-0.017071324529250212;decrease
ID8243;current;cat__county_Hajdú-Bihar vármegye;;0.02417016255061366;increase
ID8243;current;building_area_m2;107.0;0.010263810952421598;increase
ID8243;current;activation_year;2022;-0.009981290080500709;decrease
ID8244;current;building_area_m2;112.0;-0.08521698972167815;decrease
ID8244;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.017199497402712302;decrease
ID8244;current;condition;4;0.017152893969297738;increase
ID8245;current;building_area_m2;110.0;-0.0596286404399491;decrease
ID8245;current;cat__county_Hajdú-Bihar vármegye;;0.015616622334516422;increase
ID8245;current;condition;3;-0.011932308242105047;decrease
ID8246;current;building_area_m2;102.0;-0.04463820008229769;decrease
ID8246;current;cat__county_Hajdú-Bihar vármegye;;-0.026950084315309784;decrease
ID8246;current;condition;4;0.015857986633070843;increase
ID8247;current;building_area_m2;124.0;-0.0833923280511093;decrease
ID8247;current;condition;3;0.016214951897256996;increase
ID8247;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.012438334672695178;decrease
ID8248;current;cat__county_Hajdú-Bihar vármegye;;-0.02736423428082784;decrease
ID8248;current;cat__settlement_type_Város;;0.021971017408847375;increase
ID8248;current;condition;3;0.021058510057960483;increase
ID8249;current;cat__county_Hajdú-Bihar vármegye;;-0.031321785674234624;decrease
ID8249;current;building_area_m2;65.0;-0.019228081648692944;decrease
ID8249;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.009701350714766006;decrease
ID8250;current;building_area_m2;68.0;-0.04305450260586462;decrease
ID8250;current;cat__county_Hajdú-Bihar vármegye;;-0.0401023231577372;decrease
ID8250;current;condition;4;-0.028332690347767156;decrease
ID8251;current;building_area_m2;91.0;-0.023228054890829682;decrease
ID8251;current;condition;3;0.018173678067431684;increase
ID8251;current;cat__county_Hajdú-Bihar vármegye;;-0.016334196533981972;decrease
ID8252;current;building_area_m2;124.0;-0.0833923280511093;decrease
ID8252;current;condition;3;0.016214951897256996;increase
ID8252;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.012438334672695178;decrease
ID8253;current;building_area_m2;105.0;-0.046847412003938584;decrease
ID8253;current;condition;4;-0.03822038518725694;decrease
ID8253;current;cat__county_Békés vármegye;;-0.006566404251730347;decrease
ID8254;current;building_area_m2;88.0;-0.05153035377216978;decrease
ID8254;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.027977660127484108;decrease
ID8254;current;cat__settlement_type_Város;;-0.027879761846215104;decrease
ID8255;current;cat__settlement_type_Nagyközség;;0.05649189386345395;increase
ID8255;current;building_area_m2;66.0;0.04535003928217691;increase
ID8255;current;condition;2;-0.02374400893786876;decrease
ID8256;current;condition;4;0.06147668886141974;increase
ID8256;current;building_area_m2;62.0;0.06069601133699019;increase
ID8256;current;cat__settlement_type_Nagyközség;;0.024790543472511962;increase
ID8257;current;building_area_m2;103.0;-0.040356056630270386;decrease
ID8257;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.03600667247530345;decrease
ID8257;current;cat__settlement_type_Város;;-0.014883879714405239;decrease
ID8258;current;building_area_m2;175.0;-0.14645121359273094;decrease
ID8258;current;condition;2;0.042913800085325554;increase
ID8258;current;cat__settlement_type_Nagyközség;;-0.007607816795474134;decrease
ID8259;current;building_area_m2;155.0;-0.1093891925370724;decrease
ID8259;current;cat__settlement_type_Nagyközség;;-0.07299342536081643;decrease
ID8259;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.05374025702229186;increase
ID8260;current;building_area_m2;175.0;-0.23292836141046444;decrease
ID8260;current;cat__settlement_type_Nagyközség;;-0.029170928036628425;decrease
ID8260;current;condition;3;-0.02672190659225881;decrease
ID8261;current;building_area_m2;75.0;0.0920670324426087;increase
ID8261;current;cat__settlement_type_Nagyközség;;0.029048438717866946;increase
ID8261;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.028052073541558017;increase
ID8262;current;building_area_m2;62.0;0.09891582154671023;increase
ID8262;current;cat__settlement_type_Nagyközség;;0.09792231513189938;increase
ID8262;current;condition;4;0.06370228986031394;increase
ID8263;current;building_area_m2;74.0;0.06037711558846509;increase
ID8263;current;condition;4;0.021613792032357033;increase
ID8263;current;cat__settlement_type_Nagyközség;;0.02030463433731664;increase
ID8264;current;condition;4;0.06529766326718431;increase
ID8264;current;building_area_m2;60.0;0.0503987679918923;increase
ID8264;current;cat__settlement_type_Nagyközség;;0.022624838864975485;increase
ID8265;current;building_area_m2;59.0;0.1134910756886995;increase
ID8265;current;cat__settlement_type_Nagyközség;;0.0888158838126298;increase
ID8265;current;condition;4;0.05123015576907458;increase
ID8266;current;building_area_m2;89.0;-0.1412512670610665;decrease
ID8266;current;cat__settlement_type_Város;;-0.035742160231340234;decrease
ID8266;current;condition;2;-0.030195324836212963;decrease
ID8267;current;condition;2;-0.06398961529306424;decrease
ID8267;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.023301092279608894;decrease
ID8267;current;cat__settlement_type_Nagyközség;;-0.016897129645908622;decrease
ID8268;current;condition;2;-0.054363698692649745;decrease
ID8268;current;building_area_m2;61.0;-0.03305549686253948;decrease
ID8268;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.03126971663728087;decrease
ID8269;current;building_area_m2;144.0;0.041400950550467365;increase
ID8269;current;condition;2;-0.02619227319415036;decrease
ID8269;current;cat__settlement_type_Nagyközség;;0.016006871660587823;increase
ID8270;current;cat__settlement_type_Nagyközség;;0.04514113943155498;increase
ID8270;current;building_area_m2;67.0;0.024092500755346608;increase
ID8270;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.018754436476104613;decrease
ID8271;current;condition;4;0.04107969760566728;increase
ID8271;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.030425061357901618;increase
ID8271;current;building_area_m2;94.0;-0.019598884591957223;decrease
ID8272;current;condition;4;0.0691654749065815;increase
ID8272;current;building_area_m2;61.0;0.04578736365116805;increase
ID8272;current;cat__settlement_type_Nagyközség;;0.04198968096337803;increase
ID8273;current;building_area_m2;90.0;-0.04052788192547986;decrease
ID8273;current;cat__settlement_type_Város;;-0.03047446912945124;decrease
ID8273;current;cat__settlement_type_Nagyközség;;-0.008286607196350803;decrease
ID8274;current;building_area_m2;86.0;0.017369356954368826;increase
ID8274;current;cat__settlement_type_Város;;-0.012868474751307429;decrease
ID8274;current;cat__county_Békés vármegye;;0.01024158807540129;increase
ID8275;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.03883300767252571;increase
ID8275;current;building_area_m2;95.0;0.036292112501116795;increase
ID8275;current;condition;2;-0.034155716596076566;decrease
ID8276;current;building_area_m2;149.0;-0.15603579146697208;decrease
ID8276;current;cat__settlement_type_Nagyközség;;-0.036071182510398744;decrease
ID8276;current;condition;4;0.011424677727746043;increase
ID8277;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.03883300767252571;increase
ID8277;current;building_area_m2;95.0;0.036292112501116795;increase
ID8277;current;condition;2;-0.034155716596076566;decrease
ID8278;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.04861066252409934;decrease
ID8278;current;condition;3;-0.01653722573158211;decrease
ID8278;current;cat__settlement_type_Nagyközség;;-0.016511359497655;decrease
ID8279;current;cat__settlement_type_Nagyközség;;0.025097863346347206;increase
ID8279;current;condition;2;0.02217430935182019;increase
ID8279;current;building_area_m2;120.0;0.014198946137588741;increase
ID8280;current;cat__settlement_type_Nagyközség;;0.025097863346347206;increase
ID8280;current;condition;2;0.02217430935182019;increase
ID8280;current;building_area_m2;120.0;0.014198946137588741;increase
ID8281;current;building_area_m2;90.0;-0.08391550212429995;decrease
ID8281;current;condition;2;-0.05326433213816731;decrease
ID8281;current;cat__settlement_type_Város;;-0.027984479576802473;decrease
ID8282;current;activation_year;2024;0.0728323721713063;increase
ID8282;current;building_area_m2;88.0;0.030751293600346362;increase
ID8282;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.022418663048087824;decrease
ID8283;current;cat__settlement_type_Nagyközség;;-0.053128684044753786;decrease
ID8283;current;condition;4;0.015271294638031232;increase
ID8283;current;cat__settlement_type_Város;;-0.010801617095778747;decrease
ID8284;current;building_area_m2;134.0;0.0517320947822706;increase
ID8284;current;condition;2;-0.028064179060212063;decrease
ID8284;current;cat__settlement_type_Város;;-0.020538169896493853;decrease
ID8285;current;cat__settlement_type_Nagyközség;;0.10079751257413193;increase
ID8285;current;activation_year;2024;-0.04250177332829803;decrease
ID8285;current;condition;3;0.013167429079353303;increase
ID8286;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.05575574956510222;increase
ID8286;current;building_area_m2;157.0;-0.04516784789074394;decrease
ID8286;current;cat__settlement_type_Nagyközség;;-0.022548058441723837;decrease
ID8287;current;condition;3;0.0282221110733582;increase
ID8287;current;building_area_m2;125.0;0.024222748985898743;increase
ID8287;current;cat__settlement_type_Nagyközség;;0.023122941675816817;increase
ID8288;current;building_area_m2;62.0;0.01865895307261909;increase
ID8288;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.014276755702784019;decrease
ID8288;current;cat__settlement_type_Nagyközség;;0.00942292998761554;increase
ID8289;current;condition;4;0.06529766326718431;increase
ID8289;current;building_area_m2;60.0;0.0503987679918923;increase
ID8289;current;cat__settlement_type_Nagyközség;;0.022624838864975485;increase
ID8290;current;building_area_m2;90.0;-0.04052788192547986;decrease
ID8290;current;cat__settlement_type_Város;;-0.03047446912945124;decrease
ID8290;current;cat__settlement_type_Nagyközség;;-0.008286607196350803;decrease
ID8291;current;building_area_m2;66.0;0.05343767281930679;increase
ID8291;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.01654495337101159;decrease
ID8291;current;cat__county_Fejér vármegye;;-0.007493919345928215;decrease
ID8292;current;building_area_m2;88.0;-0.057244469073999646;decrease
ID8292;current;condition;4;0.022881955984840108;increase
ID8292;current;cat__settlement_type_Nagyközség;;0.01715813785054056;increase
ID8293;current;building_area_m2;62.0;0.01865895307261909;increase
ID8293;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.014276755702784019;decrease
ID8293;current;cat__settlement_type_Nagyközség;;0.00942292998761554;increase
ID8294;current;building_area_m2;66.0;0.05343767281930679;increase
ID8294;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.01654495337101159;decrease
ID8294;current;cat__county_Fejér vármegye;;-0.007493919345928215;decrease
ID8295;current;building_area_m2;89.0;-0.13391161113347455;decrease
ID8295;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.0429963358201559;decrease
ID8295;current;cat__settlement_type_Város;;-0.04298682330752496;decrease
ID8296;current;cat__settlement_type_Nagyközség;;0.06378071656961606;increase
ID8296;current;building_area_m2;59.0;0.05833527301867255;increase
ID8296;current;condition;4;0.04823930122089579;increase
ID8297;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.06738114049661649;decrease
ID8297;current;building_area_m2;93.0;-0.05281678917672318;decrease
ID8297;current;cat__settlement_type_Város;;-0.01986084558496642;decrease
ID8298;current;building_area_m2;63.0;0.025070239432605643;increase
ID8298;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.019521129590131598;decrease
ID8298;current;cat__settlement_type_Nagyközség;;0.01668671781297989;increase
ID8299;current;condition;2;-0.054363698692649745;decrease
ID8299;current;building_area_m2;61.0;-0.03305549686253948;decrease
ID8299;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.03126971663728087;decrease
ID8300;current;cat__settlement_type_Nagyközség;;0.05649189386345395;increase
ID8300;current;building_area_m2;66.0;0.04535003928217691;increase
ID8300;current;condition;2;-0.02374400893786876;decrease
ID8301;current;condition;2;-0.06202487758175057;decrease
ID8301;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.04112413944404273;decrease
ID8301;current;building_area_m2;60.0;-0.032237459771518685;decrease
ID8302;current;cat__county_Somogy vármegye;;-0.045234297600539576;decrease
ID8302;current;cat__settlement_type_Megyei jogú város;;-0.030075035048806233;decrease
ID8302;current;building_area_m2;93.0;-0.026762351976661884;decrease
ID8303;current;cat__settlement_type_Megyei jogú város;;-0.0505258186418685;decrease
ID8303;current;cat__county_Somogy vármegye;;-0.0256354319852267;decrease
ID8303;current;building_area_m2;92.0;-0.023792487109900177;decrease
ID8304;current;building_area_m2;87.0;0.08022926132436835;increase
ID8304;current;condition;4;0.042640908308367836;increase
ID8304;current;cat__county_Somogy vármegye;;0.013458192602002553;increase
ID8305;current;building_area_m2;144.0;0.04932974767216669;increase
ID8305;current;cat__settlement_type_Megyei jogú város;;-0.013959048817619982;decrease
ID8305;current;cat__settlement_type_Község;;0.008878149484487835;increase
ID8306;current;condition;2;-0.045107806254515895;decrease
ID8306;current;cat__settlement_type_Megyei jogú város;;-0.030662613680739147;decrease
ID8306;current;building_area_m2;63.0;0.02322552208663963;increase
ID8307;current;building_area_m2;47.0;0.09860622166576974;increase
ID8307;current;cat__county_Somogy vármegye;;0.018793028958744837;increase
ID8307;current;cat__settlement_type_Község;;0.016978001798743623;increase
ID8308;current;building_area_m2;30.0;0.14004791042839043;increase
ID8308;current;cat__settlement_type_Megyei jogú város;;0.07677742936747264;increase
ID8308;current;cat__settlement_type_Község;;0.029570921611208615;increase
ID8309;current;building_area_m2;32.0;0.12136163314649112;increase
ID8309;current;cat__settlement_type_Megyei jogú város;;0.0734307332140513;increase
ID8309;current;cat__settlement_type_Község;;0.02907523785771839;increase
ID8310;current;building_area_m2;90.0;-0.04022020742061347;decrease
ID8310;current;cat__county_Somogy vármegye;;-0.02985071444269464;decrease
ID8310;current;cat__settlement_type_Megyei jogú város;;0.024962837161078628;increase
ID8311;current;building_area_m2;62.0;0.04479028372475389;increase
ID8311;current;cat__county_Somogy vármegye;;0.021280872435205288;increase
ID8311;current;cat__settlement_type_Megyei jogú város;;-0.017147683079168727;decrease
ID8312;current;cat__county_Somogy vármegye;;-0.04452809683956024;decrease
ID8312;current;cat__settlement_type_Város;;-0.007849999475708021;decrease
ID8312;current;cat__settlement_type_Község;;-0.007050367122429492;decrease
ID8313;current;building_area_m2;91.0;-0.07260284051771908;decrease
ID8313;current;cat__settlement_type_Megyei jogú város;;-0.040072726662112194;decrease
ID8313;current;cat__county_Somogy vármegye;;-0.03327986006011925;decrease
ID8314;current;building_area_m2;42.0;0.051413657092471234;increase
ID8314;current;cat__settlement_type_Község;;0.034143914741769046;increase
ID8314;current;cat__settlement_type_Megyei jogú város;;0.026678232348163872;increase
ID8315;current;building_area_m2;89.0;-0.0787256911992904;decrease
ID8315;current;cat__county_Somogy vármegye;;-0.024963432234556895;decrease
ID8315;current;cat__settlement_type_Megyei jogú város;;-0.007660716536646005;decrease
ID8316;current;building_area_m2;82.0;0.05217856949869758;increase
ID8316;current;cat__county_Somogy vármegye;;-0.037107085472686624;decrease
ID8316;current;cat__settlement_type_Megyei jogú város;;0.014048677972277155;increase
ID8317;current;building_area_m2;35.0;0.12395233390679378;increase
ID8317;current;cat__settlement_type_Megyei jogú város;;0.07342044930952459;increase
ID8317;current;cat__settlement_type_Község;;0.036704138875357166;increase
ID8318;current;building_area_m2;82.0;0.05967218619269883;increase
ID8318;current;cat__county_Somogy vármegye;;-0.034767485864808365;decrease
ID8318;current;cat__settlement_type_Megyei jogú város;;0.023047185405447847;increase
ID8319;current;building_area_m2;42.0;0.051413657092471234;increase
ID8319;current;cat__settlement_type_Község;;0.034143914741769046;increase
ID8319;current;cat__settlement_type_Megyei jogú város;;0.026678232348163872;increase
ID8320;current;building_area_m2;71.0;0.0436329768391678;increase
ID8320;current;condition;4;0.022823337906474672;increase
ID8320;current;cat__settlement_type_Megyei jogú város;;0.02089795401313118;increase
ID8321;current;condition;2;-0.05728007663298851;decrease
ID8321;current;cat__county_Somogy vármegye;;-0.03125939169254255;decrease
ID8321;current;building_area_m2;77.0;0.025004831846167513;increase
ID8322;current;building_area_m2;30.0;0.14004791042839043;increase
ID8322;current;cat__settlement_type_Megyei jogú város;;0.07677742936747264;increase
ID8322;current;cat__settlement_type_Község;;0.029570921611208615;increase
ID8323;current;condition;2;-0.056836033381585924;decrease
ID8323;current;cat__county_Somogy vármegye;;-0.017633728534022224;decrease
ID8323;current;cat__settlement_type_Nagyközség;;-0.008182445762387566;decrease
ID8324;current;building_area_m2;69.0;0.08581208031077071;increase
ID8324;current;condition;4;0.03419600891950486;increase
ID8324;current;cat__settlement_type_Megyei jogú város;;0.028017180472767904;increase
ID8325;current;building_area_m2;46.0;0.07432624412751973;increase
ID8325;current;condition;2;-0.02979224754569539;decrease
ID8325;current;cat__settlement_type_Község;;0.013103082257243229;increase
ID8326;current;building_area_m2;39.0;0.10812662104408045;increase
ID8326;current;cat__settlement_type_Megyei jogú város;;0.03569268299570612;increase
ID8326;current;cat__settlement_type_Község;;0.02929739314488433;increase
ID8327;current;building_area_m2;69.0409841150264;0.10428601060148814;increase
ID8327;current;condition;4;0.04239996353696684;increase
ID8327;current;cat__settlement_type_Megyei jogú város;;0.03519169053917676;increase
ID8328;current;building_area_m2;102.0;-0.07147302254536024;decrease
ID8328;current;cat__county_Somogy vármegye;;-0.039019559205297275;decrease
ID8328;current;cat__settlement_type_Megyei jogú város;;-0.0323647933404535;decrease
ID8329;current;building_area_m2;96.0;-0.017126862855801724;decrease
ID8329;current;cat__settlement_type_Község;;-0.014334434268654392;decrease
ID8329;current;cat__settlement_type_Megyei jogú város;;-0.0120890750470099;decrease
ID8330;current;building_area_m2;38.0;0.12023975319350926;increase
ID8330;current;cat__settlement_type_Megyei jogú város;;0.04577613620302494;increase
ID8330;current;cat__settlement_type_Község;;0.03125386686244426;increase
ID8331;current;building_area_m2;94.0;-0.05398779427613064;decrease
ID8331;current;cat__county_Somogy vármegye;;-0.03514478453165848;decrease
ID8331;current;cat__settlement_type_Megyei jogú város;;-0.021913078476433784;decrease
ID8332;current;condition;2;-0.03442668038073261;decrease
ID8332;current;building_area_m2;64.0;0.013776777169668953;increase
ID8332;current;cat__county_Somogy vármegye;;-0.012017009868722279;decrease
ID8333;current;cat__county_Somogy vármegye;;-0.019980986438216018;decrease
ID8333;current;cat__settlement_type_Megyei jogú város;;0.014834057136608025;increase
ID8333;current;building_area_m2;98.0;0.011586113139526009;increase
ID8334;current;cat__settlement_type_Község;;0.010024717724501553;increase
ID8334;current;building_area_m2;73.0;-0.008845238221665068;decrease
ID8334;current;condition;3;-0.00826651214223795;decrease
ID8335;current;building_area_m2;38.0;0.09846966599594163;increase
ID8335;current;cat__settlement_type_Megyei jogú város;;0.049271092715030745;increase
ID8335;current;cat__settlement_type_Község;;0.03838022376449677;increase
ID8336;current;cat__settlement_type_Megyei jogú város;;-0.02090843586634437;decrease
ID8336;current;condition;2;-0.017010966428131012;decrease
ID8336;current;cat__settlement_type_Város;;-0.00854463956102866;decrease
ID8337;current;building_area_m2;74.0;0.029755673621380624;increase
ID8337;current;cat__settlement_type_Megyei jogú város;;-0.020354236042551193;decrease
ID8337;current;condition;4;0.013299908421337363;increase
ID8338;current;building_area_m2;131.0;-0.056004747927727874;decrease
ID8338;current;cat__county_Somogy vármegye;;-0.02583969540408745;decrease
ID8338;current;condition;4;-0.01295639613091811;decrease
ID8339;current;cat__county_Somogy vármegye;;-0.07018059568926757;decrease
ID8339;current;building_area_m2;83.0;-0.04153763931059078;decrease
ID8339;current;condition;3;-0.01045396188983577;decrease
ID8340;current;building_area_m2;39.0;0.08689365491907755;increase
ID8340;current;cat__settlement_type_Megyei jogú város;;0.036237769149815253;increase
