property_id;property_type;county;settlement_type;city;building_area_m2;land_area_m2;scenario;source_condition;target_condition;current_score;target_score;score_delta;current_factor;target_factor;factor_delta;current_value;target_value;value_delta;value_delta_pct;ksh_baseline;ksh_source_level
ID3528;Lakóház;Baranya;község;Erdősmecske;99.0;851.8242287244133;3->5;3;5;0.310436;0.457226;0.14679000000000003;0.924175;0.98289;0.05871500000000007;13559304.0;14420772.0;861468.0;0.06353334949935484;14671800.0;county
ID3530;Lakóház;Heves;község;Kerekharaszt;118.0;1389.959333303382;3->5;3;5;0.514207;0.430968;-0.08323899999999995;1.005683;0.972387;-0.0332960000000001;23297289.0;22525970.0;-771319.0;-0.033107671884054835;23165642.0;county_settlement
ID3531;Lakóház;Vas;község;Sorkifalud;68.53514864521365;8147.776539094055;3->5;3;5;0.254392;0.31431;0.05991799999999997;0.901757;0.925724;0.02396699999999996;7787056.0;7994024.0;206968.0;0.02657846559726808;8635429.0;city
ID3532;Lakóház;Szabolcs-Szatmár-Bereg;nagyközség;Hodász;67.0;973.7421033357276;3->5;3;5;0.45954;0.449447;-0.010093000000000019;0.983816;0.979779;-0.004037000000000068;10378754.0;10336161.0;-42593.0;-0.004103864490862776;10549485.0;county_settlement
ID3534;Lakóház;Bács-Kiskun;város;Szabadszállás;96.56560188885904;2532.8958132355874;3->5;3;5;0.534402;0.501598;-0.032804000000000055;1.013761;1.000639;-0.013121999999999856;22613613.0;22320912.0;-292701.0;-0.012943575181904811;22306654.0;city
ID3535;Lakóház;Fejér;város;Pusztaszabolcs;148.0;1126.2949651689592;3->5;3;5;0.357153;0.401123;0.04397000000000001;0.942861;0.960449;0.017588000000000048;57073263.0;58137913.0;1064650.0;0.01865409377417233;60532000.0;city
ID3536;Lakóház;Szabolcs-Szatmár-Bereg;község;Piricse;45.0;580.4429721715331;3->5;3;5;0.501626;0.465449;-0.036177000000000015;1.00065;0.98618;-0.014470000000000094;5043278.0;4970345.0;-72933.0;-0.014461427666688214;5040000.0;city
ID3537;Lakóház;Békés;város;Medgyesegyháza;43.0;2004.1810107959348;3->5;3;5;0.520768;0.48667;-0.03409800000000002;1.008307;0.994668;-0.013639000000000068;6243439.0;6158984.0;-84455.0;-0.013527000103628785;6192000.0;city
ID3538;Lakás;Hajdú-Bihar;megyei jogú város;Debrecen;35.51174962348244;0.0;3->5;3;5;0.262241;0.612371;0.35013;0.904896;1.044948;0.14005199999999995;25418350.0;29352381.0;3934031.0;0.15477129711409277;28089794.0;city
ID3541;Lakóház;Fejér;nagyközség;Mezőfalva;132.0;938.156520066289;3->5;3;5;0.380275;0.481466;0.10119100000000003;0.95211;0.992586;0.040475999999999956;22370775.0;23321806.0;951031.0;0.04251220621547532;23496000.0;city
ID3542;Lakóház;Szabolcs-Szatmár-Bereg;község;Ramocsaháza;45.0;2137.995390567338;3->5;3;5;0.433195;0.397018;-0.036177000000000015;0.973278;0.958807;-0.014471000000000012;6919176.0;6816300.0;-102876.0;-0.014868244426793017;7109145.0;county_settlement
ID3543;Lakóház;Hajdú-Bihar;község;Folyás;76.0;184.3549152707452;3->5;3;5;0.571008;0.607781;0.036773000000000056;1.028403;1.043112;0.014709000000000083;20617153.0;20912043.0;294890.0;0.014303138750534567;20047736.0;county_settlement
ID3544;Lakóház;Somogy;község;Jákó;62.0;973.1238741991872;3->5;3;5;0.565104;0.58988;0.02477599999999991;1.026041;1.035952;0.009911000000000003;19752325.0;19943111.0;190786.0;0.009658913570934055;19251000.0;county_settlement
ID3549;Lakóház;Szabolcs-Szatmár-Bereg;megyei jogú város;Nyíregyháza;107.57720953689208;3031.590552627603;3->5;3;5;0.278937;0.332316;0.05337900000000001;0.911575;0.932926;0.02135100000000001;44815558.0;45865258.0;1049700.0;0.023422669422078823;49162785.0;city
ID3550;Lakóház;Szabolcs-Szatmár-Bereg;megyei jogú város;Nyíregyháza;98.37735286691058;1587.738309391065;3->5;3;5;0.406445;0.450616;0.044171000000000016;0.962578;0.980247;0.017668999999999935;43276018.0;44070365.0;794347.0;0.018355362547450647;44958450.0;city
ID3551;Lakóház;Békés;község;Kunágota;66.35416306893387;1977.6444115929512;3->5;3;5;0.639777;0.652073;0.012295999999999974;1.055911;1.060829;0.004917999999999978;5815320.0;5842405.0;27085.0;0.004657525295254604;5507396.0;city
ID3552;Lakóház;Békés;község;Csabaszabadi;62.9485373976633;744.9080041083637;3->5;3;5;0.634076;0.612026;-0.022050000000000014;1.05363;1.04481;-0.00882000000000005;8193264.0;8124676.0;-68588.0;-0.008371266933422382;7776222.0;county_settlement
ID3553;Lakóház;Pest;község;Mikebuda;49.27613561086653;800.8507052316409;3->5;3;5;0.653989;0.585871;-0.06811800000000001;1.061596;1.034348;-0.02724799999999994;23370715.0;22770873.0;-599842.0;-0.025666394887790125;22014705.0;county_settlement
ID3555;Lakóház;Szabolcs-Szatmár-Bereg;város;Kemecse;52.0;645.733041747509;3->5;3;5;0.562404;0.644921;0.08251699999999995;1.024962;1.057969;0.03300700000000001;12258542.0;12653304.0;394762.0;0.03220301402891143;11960000.0;city
ID3556;Lakóház;Tolna;község;Pusztahencse;92.0;297.563306466252;3->5;3;5;0.552009;0.548249;-0.0037599999999999856;1.020804;1.0193;-0.0015039999999999498;13035255.0;13016050.0;-19205.0;-0.001473312182999105;12769600.0;county_settlement
ID3557;Lakóház;Borsod-Abaúj-Zemplén;város;Szerencs;102.0;1313.8535856561969;3->5;3;5;0.500109;0.532388;0.03227899999999995;1.000044;1.012955;0.012911000000000117;20400893.0;20664286.0;263393.0;0.012910856402217294;20400000.0;city
ID3559;Lakóház;Hajdú-Bihar;város;Balmazújváros;81.0;937.0040871162277;3->5;3;5;0.452635;0.422295;-0.030340000000000034;0.981054;0.968918;-0.012136000000000036;32501339.0;32099280.0;-402059.0;-0.01237053648774286;33129000.0;city
ID3561;Lakóház;Jász-Nagykun-Szolnok;város;Mezőtúr;97.0;817.6537713610758;3->5;3;5;0.634293;0.548918;-0.08537499999999998;1.053717;1.019567;-0.034150000000000125;18091268.0;17504951.0;-586317.0;-0.03240883944674303;17169000.0;city
ID3563;Lakóház;Somogy;község;Nagykorpád;52.0;2224.635565642116;3->5;3;5;0.397029;0.491301;0.09427199999999997;0.958812;0.996521;0.03770899999999999;15480974.0;16089820.0;608846.0;0.03932866239553144;16146000.0;county_settlement
ID3566;Lakóház;Baranya;község;Nagyharsány;95.0;701.404206028546;3->5;3;5;0.498687;0.551919;0.05323200000000006;0.999475;1.020768;0.021292999999999895;14071606.0;14371388.0;299782.0;0.02130403594301887;14079000.0;county
ID3568;Lakás;Nógrád;megyei jogú város;Salgótarján;57.5530416551666;0.0;3->5;3;5;0.339892;0.629214;0.289322;0.935957;1.051686;0.11572899999999986;11796906.0;13255568.0;1458662.0;0.12364784461281628;12604116.0;city
ID3569;Lakóház;Szabolcs-Szatmár-Bereg;község;Nyírcsaholy;59.0;905.425403470667;3->5;3;5;0.701852;0.540465;-0.16138700000000006;1.080741;1.016186;-0.06455499999999992;10073456.0;9471748.0;-601708.0;-0.059732032382927965;9320879.0;county_settlement
ID3570;Lakóház;Jász-Nagykun-Szolnok;nagyközség;Kunmadaras;88.0;1108.7328749758803;3->5;3;5;0.571088;0.502228;-0.06886000000000003;1.028435;1.000891;-0.027544000000000013;8416715.0;8191292.0;-225423.0;-0.02678277689098419;8184000.0;county_settlement
ID3572;Lakóház;Fejér;város;Csákvár;100.0;1503.6173295009594;3->5;3;5;0.321141;0.446047;0.12490600000000002;0.928457;0.978419;0.04996200000000006;40573552.0;42756904.0;2183352.0;0.05381219766019007;43700000.0;city
ID3575;Lakóház;Baranya;község;Somberek;123.0;741.9240441389567;3->5;3;5;0.244224;0.361545;0.11732100000000001;0.89769;0.944618;0.04692799999999997;16363626.0;17219067.0;855441.0;0.05227698310875597;18228600.0;county
ID3579;Lakóház;Szabolcs-Szatmár-Bereg;község;Pócspetri;48.0;1212.335732231065;3->5;3;5;0.453034;0.442754;-0.010280000000000011;0.981214;0.977102;-0.0041120000000000045;7017641.0;6988232.0;-29409.0;-0.004190724489896248;7152000.0;city
ID3580;Lakóház;Somogy;község;Kaposfő;101.0;2098.3234980351385;3->5;3;5;0.366633;0.369615;0.00298200000000004;0.946653;0.947846;0.0011929999999999996;29687517.0;29724926.0;37409.0;0.0012600919100105273;31360500.0;county_settlement
ID3584;Lakóház;Békés;város;Elek;83.0;1557.897243141077;3->5;3;5;0.476128;0.513095;0.03696699999999997;0.990451;1.005238;0.014787000000000106;11920078.0;12098041.0;177963.0;0.01492968418495248;12035000.0;city
ID3585;Lakóház;Jász-Nagykun-Szolnok;város;Jászfényszaru;46.0;703.6233067198622;3->5;3;5;0.707819;0.531433;-0.17638599999999993;1.083128;1.012573;-0.07055500000000015;13751387.0;12855630.0;-895757.0;-0.06513939284815415;12696000.0;city
ID3587;Lakóház;Szabolcs-Szatmár-Bereg;község;Pátroha;45.0;1003.5865020861536;3->5;3;5;0.483491;0.447314;-0.036177000000000015;0.993397;0.978926;-0.014471000000000012;7062200.0;6959324.0;-102876.0;-0.014567132055166946;7109145.0;county_settlement
ID3590;Lakóház;Bács-Kiskun;város;Soltvadkert;45.0;692.994618375076;3->5;3;5;0.528839;0.429613;-0.09922599999999993;1.011536;0.971845;-0.03969100000000003;12563274.0;12070316.0;-492958.0;-0.03923802028038233;12420000.0;city
ID3591;Lakóház;Bács-Kiskun;község;Gátér;36.0;375.2760928500322;3->5;3;5;0.576207;0.560283;-0.01592400000000005;1.030483;1.024113;-0.006369999999999987;7815973.0;7767662.0;-48311.0;-0.006181060246753667;7584768.0;county_settlement
ID3592;Lakóház;Tolna;község;Pusztahencse;62.0;2397.520482741171;3->5;3;5;0.530272;0.517357;-0.01291500000000001;1.012109;1.006943;-0.005166000000000004;8709805.0;8665348.0;-44457.0;-0.005104247454449325;8605600.0;county_settlement
ID3598;Lakóház;Baranya;község;Nagyharsány;135.0;2259.1595324922027;3->5;3;5;0.542712;0.469506;-0.073206;1.017085;0.987803;-0.02928200000000003;20348815.0;19762966.0;-585849.0;-0.02879032513686915;20007000.0;county
ID3599;Lakóház;Jász-Nagykun-Szolnok;város;Rákóczifalva;150.0;371.1404859893119;3->5;3;5;0.50115;0.415945;-0.08520499999999998;1.00046;0.966378;-0.034081999999999946;46071191.0;44501703.0;-1569488.0;-0.034066581868916736;46050000.0;city
ID3601;Lakóház;Fejér;község;Dég;98.0;1423.2984642799945;3->5;3;5;0.342331;0.381347;0.039015999999999995;0.936932;0.952539;0.015607000000000038;6519174.0;6627765.0;108591.0;0.016657171598733214;6958000.0;city
ID3607;Lakóház;Nógrád;község;Litke;156.0;554.5777129454137;3->5;3;5;0.700509;0.560017;-0.14049200000000006;1.080204;1.024007;-0.05619700000000005;13480941.0;12779607.0;-701334.0;-0.05202411315352541;12480000.0;city
ID3608;Lakás;Szabolcs-Szatmár-Bereg;megyei jogú város;Nyíregyháza;62.631132905097886;0.0;3->5;3;5;0.369574;0.728588;0.359014;0.94783;1.091435;0.14360499999999998;31878280.0;36708151.0;4829871.0;0.1515097740530543;33632918.0;city
ID3609;Lakóház;Fejér;község;Nagykarácsony;95.0;224.2249084691157;3->5;3;5;0.536165;0.549569;0.013403999999999971;1.014466;1.019828;0.005361999999999867;12335905.0;12401103.0;65198.0;0.005285222284056176;12160000.0;city
ID3610;Lakóház;Bács-Kiskun;megyei jogú város;Kecskemét;47.0;5588.242595474053;3->5;3;5;0.455269;0.389436;-0.06583299999999997;0.982108;0.955774;-0.02633399999999997;23864233.0;23224362.0;-639871.0;-0.026812971529401344;24299000.0;city
ID3614;Lakóház;Borsod-Abaúj-Zemplén;község;Bükkaranyos;62.89495792084148;62.89495792084148;3->5;3;5;0.755395;0.692035;-0.06336000000000008;1.102158;1.076814;-0.025344000000000033;13968709.0;13647501.0;-321208.0;-0.02299482364476202;12673963.0;county_settlement
ID3615;Lakóház;Békés;város;Gyomaendrőd;137.0;1535.6545679267092;3->5;3;5;0.669534;0.611378;-0.058155999999999985;1.067813;1.044551;-0.023261999999999894;25015665.0;24470704.0;-544961.0;-0.021784789650804805;23427000.0;city
ID3616;Lakóház;Fejér;város;Sárbogárd;143.0;2161.2462618350705;3->5;3;5;0.408602;0.374815;-0.03378700000000001;0.963441;0.949926;-0.013514999999999944;30860930.0;30428023.0;-432907.0;-0.014027671881566757;32032000.0;city
ID3617;Lakóház;Szabolcs-Szatmár-Bereg;község;Ófehértó;54.0;1155.0555723279508;3->5;3;5;0.487451;0.42726;-0.06019100000000005;0.99498;0.970904;-0.024075999999999986;6554931.0;6396315.0;-158616.0;-0.02419796638591619;6588000.0;city
ID3618;Lakóház;Szabolcs-Szatmár-Bereg;város;Csenger;93.0;1135.6358016365205;3->5;3;5;0.468025;0.429516;-0.038509000000000015;0.98721;0.971806;-0.015404000000000084;14965119.0;14731612.0;-233507.0;-0.015603417520435354;15159000.0;city
ID3619;Lakóház;Csongrád-Csanád;város;Csongrád;54.0;743.2647413271222;3->5;3;5;0.512708;0.562375;0.049666999999999906;1.005083;1.02495;0.01986700000000008;11723290.0;11955017.0;231727.0;0.019766379574334508;11664000.0;city
ID3620;Lakóház;Hajdú-Bihar;város;Püspökladány;84.0;604.589320321397;3->5;3;5;0.631857;0.583735;-0.048122;1.052743;1.033494;-0.01924900000000007;18835672.0;18491278.0;-344394.0;-0.018284136610575933;17892000.0;city
ID3621;Lakóház;Pest;község;Tahitótfalu;249.0800000000017;824.1936978791665;3->5;3;5;0.486483;0.324152;-0.162331;0.994593;0.929661;-0.06493199999999999;110489044.0;103275729.0;-7213315.0;-0.06528534177560627;111089680.0;city
ID3622;Lakóház;Jász-Nagykun-Szolnok;község;Jászalsószentgyörgy;65.0;3019.9539319045325;3->5;3;5;0.372651;0.407785;0.035134;0.94906;0.963114;0.014054000000000011;12707917.0;12896097.0;188180.0;0.014808091680170716;13390000.0;city
ID3624;Lakóház;Baranya;község;Kisszentmárton;190.0;676.3705993763122;3->5;3;5;0.516804;0.577486;0.060682000000000014;1.006722;1.030994;0.02427200000000007;28347265.0;29030742.0;683477.0;0.02411086219428929;28158000.0;county
ID3626;Lakóház;Zala;község;Kerkaszentkirály;66.0;2775.9528891438054;3->5;3;5;0.414981;0.565748;0.15076700000000004;0.965992;1.026299;0.06030700000000011;21623379.0;22973325.0;1349946.0;0.06242992827346734;22384626.0;county_settlement
ID3627;Lakóház;Békés;város;Orosháza;84.0;2930.332237405794;3->5;3;5;0.307156;0.348876;0.041720000000000035;0.922862;0.939551;0.016689000000000065;17829700.0;18152117.0;322417.0;0.0180831421728913;19320000.0;city
ID3630;Lakás;Baranya;város;Komló;56.29536354642357;0.0;3->5;3;5;0.535567;0.574734;0.03916699999999995;1.014227;1.029894;0.015667000000000098;13874393.0;14088713.0;214320.0;0.015447162265044676;13679773.0;city
ID3631;Lakóház;Csongrád-Csanád;község;Röszke;93.0;509.5034062682528;3->5;3;5;0.655695;0.529312;-0.12638300000000002;1.062278;1.011725;-0.05055300000000007;32996477.0;31426191.0;-1570286.0;-0.047589504782586334;31062000.0;city
ID3632;Lakóház;Csongrád-Csanád;város;Makó;54.0;259.9275479470288;3->5;3;5;0.621284;0.670951;0.04966700000000002;1.048514;1.068381;0.01986700000000008;14607892.0;14884677.0;276785.0;0.018947634607375245;13932000.0;city
ID3634;Lakóház;Hajdú-Bihar;nagyközség;Egyek;141.0;1026.0942612888653;3->5;3;5;0.448041;0.492901;0.044859999999999955;0.979216;0.99716;0.01794400000000007;12426254.0;12653966.0;227712.0;0.018325072061137652;12690000.0;city
ID3635;Lakóház;Bács-Kiskun;város;Tiszakécske;57.06804941223328;1017.290472720338;3->5;3;5;0.420269;0.54565;0.12538099999999996;0.968108;1.01826;0.050151999999999974;16463906.0;17316815.0;852909.0;0.0518047782828692;17006279.0;city
ID3636;Lakóház;Borsod-Abaúj-Zemplén;város;Borsodnádasd;40.0;377.5782557418266;3->5;3;5;0.686431;0.699393;0.012962000000000029;1.074572;1.079757;0.005184999999999995;2235111.0;2245895.0;10784.0;0.004824816306662175;2080000.0;city
ID3637;Lakóház;Szabolcs-Szatmár-Bereg;község;Pátroha;59.0;601.7014832310128;3->5;3;5;0.70654;0.545153;-0.16138699999999995;1.082616;1.018061;-0.06455499999999992;10090932.0;9489224.0;-601708.0;-0.059628585347716145;9320879.0;county_settlement
ID3639;Lakóház;Hajdú-Bihar;város;Berettyóújfalu;49.0;108.6708156790794;3->5;3;5;0.772754;0.772567;-0.00018700000000004824;1.109102;1.109027;-7.500000000004725e-05;18151559.0;18150334.0;-1225.0;-6.748731610326143e-05;16366000.0;city
ID3642;Lakóház;Somogy;község;Kéthely;66.0;2142.1578208773803;3->5;3;5;0.569183;0.540677;-0.02850600000000003;1.027673;1.016271;-0.011402000000000134;17160089.0;16969691.0;-190398.0;-0.011095396999397846;16698000.0;city
ID3645;Lakóház;Baranya;község;Királyegyháza;139.0;736.9703201618098;3->5;3;5;0.351333;0.67219;0.32085699999999995;0.940533;1.068876;0.12834299999999998;19374798.0;22018635.0;2643837.0;0.1364575259055604;20599800.0;county
ID3646;Lakóház;Hajdú-Bihar;város;Hajdúsámson;94.91106706199056;2604.1902330453177;3->5;3;5;0.340659;0.336222;-0.004436999999999969;0.936264;0.934489;-0.001774999999999971;39898940.0;39823313.0;-75627.0;-0.0018954638895168643;42615069.0;city
ID3649;Lakóház;Csongrád-Csanád;község;Földeák;70.6504393197055;70.6504393197055;3->5;3;5;0.804702;0.680317;-0.12438500000000008;1.121881;1.072127;-0.049753999999999854;10700287.0;10225740.0;-474547.0;-0.04434899736801452;9537809.0;city
ID3652;Lakóház;Vas;város;Körmend;121.0;260.4099995875823;3->5;3;5;0.526238;0.568673;0.042435;1.010495;1.027469;0.016974000000000045;38392753.0;39037657.0;644904.0;0.016797545099201405;37994000.0;city
ID3655;Lakóház;Szabolcs-Szatmár-Bereg;község;Tiszabezdéd;45.0;1340.1571110695434;3->5;3;5;0.535605;0.499428;-0.036177000000000015;1.014242;0.999771;-0.014471000000000123;7210394.0;7107518.0;-102876.0;-0.014267736270722515;7109145.0;county_settlement
ID3657;Lakóház;Hajdú-Bihar;város;Kaba;199.0;1823.930400143884;3->5;3;5;0.410173;0.410535;0.00036199999999997345;0.964069;0.964214;0.00014500000000006175;39329202.0;39335113.0;5911.0;0.00015029544713365912;40795000.0;city
ID3659;Lakóház;Szabolcs-Szatmár-Bereg;nagyközség;Hodász;113.0;2170.818174181117;3->5;3;5;0.390603;0.357812;-0.03279099999999996;0.956241;0.943125;-0.013116000000000017;17013843.0;16780471.0;-233372.0;-0.013716595362964146;17792415.0;county_settlement
ID3660;Lakóház;Szabolcs-Szatmár-Bereg;város;Nyírbogát;180.0;1373.4181663925733;3->5;3;5;0.56148;0.569634;0.008153999999999995;1.024592;1.027854;0.003262000000000098;39467283.0;39592921.0;125638.0;0.0031833455573823007;38520000.0;city
ID3665;Lakóház;Pest;község;Monorierdő;175.21294406764468;556.0857466998687;3->5;3;5;0.600718;0.557257;-0.04346099999999997;1.040287;1.022903;-0.017384000000000066;84209562.0;82802338.0;-1407224.0;-0.01671097636156806;80948380.0;city
ID3666;Lakóház;Békés;község;Tarhos;52.0;710.9973516823384;3->5;3;5;0.496663;0.521638;0.024975000000000025;0.998665;1.008655;0.009990000000000054;6415141.0;6479314.0;64173.0;0.010003365475521114;6423716.0;county_settlement
ID3670;Lakóház;Békés;község;Békéssámson;52.0;1477.6347665105895;3->5;3;5;0.538705;0.56368;0.02497499999999997;1.015482;1.025472;0.009989999999999943;5069286.0;5119157.0;49871.0;0.00983787460403694;4992000.0;city
ID3672;Lakóház;Csongrád-Csanád;város;Makó;54.0;1367.492010081114;3->5;3;5;0.557596;0.607263;0.04966700000000002;1.023039;1.042905;0.01986599999999994;14252973.0;14529758.0;276785.0;0.01941945725989939;13932000.0;city
ID3673;Lakóház;Békés;város;Szeghalom;108.0;1280.0354960091806;3->5;3;5;0.493591;0.486977;-0.006614000000000009;0.997437;0.994791;-0.002646000000000037;23914539.0;23851108.0;-63431.0;-0.0026524032096123615;23976000.0;city
ID3674;Lakóház;Borsod-Abaúj-Zemplén;község;Kenézlő;164.14122485002093;688.4475009267758;3->5;3;5;0.459019;0.416583;-0.04243600000000003;0.983608;0.966633;-0.016975000000000073;32533904.0;31972451.0;-561453.0;-0.01725747392627703;33076098.0;county_settlement
ID3677;Lakóház;Hajdú-Bihar;város;Balmazújváros;61.0;201.1616095804722;3->5;3;5;0.678539;0.716194;0.037654999999999994;1.071416;1.086477;0.015060999999999991;26730750.0;27106526.0;375776.0;0.014057817307782236;24949000.0;city
ID3678;Lakóház;Hajdú-Bihar;város;Létavértes;101.0;1000.8824439557832;3->5;3;5;0.401135;0.518012;0.11687700000000001;0.960454;1.007205;0.046750999999999876;19207157.0;20142080.0;934923.0;0.04867576185273021;19998000.0;city
ID3680;Lakóház;Békés;város;Orosháza;79.0;934.7397240693846;3->5;3;5;0.428015;0.432377;0.0043620000000000325;0.971206;0.972951;0.0017449999999999966;17646815.0;17678515.0;31700.0;0.0017963581530151475;18170000.0;city
ID3681;Lakóház;Borsod-Abaúj-Zemplén;község;Fancsal;107.73421482511152;2170.253389653275;3->5;3;5;0.269717;0.295243;0.025525999999999993;0.907887;0.918097;0.010210000000000052;19709785.0;19931451.0;221666.0;0.01124649507845976;21709522.0;county_settlement
ID3685;Lakás;Hajdú-Bihar;megyei jogú város;Debrecen;61.91392107750348;0.0;3->5;3;5;0.099834;0.621133;0.5212990000000001;0.839934;1.048453;0.20851900000000012;41134839.0;51346848.0;10212009.0;0.24825693373930552;48973912.0;city
ID3686;Lakóház;Békés;község;Kisdombegyház;52.0;818.0690195073435;3->5;3;5;0.539259;0.564235;0.024975999999999998;1.015704;1.025694;0.009990000000000165;6524593.0;6588766.0;64173.0;0.009835556026253285;6423716.0;county_settlement
ID3687;Lakóház;Jász-Nagykun-Szolnok;város;Jászfényszaru;49.0;696.3372334659797;3->5;3;5;0.674592;0.565877;-0.108715;1.069837;1.026351;-0.043485999999999914;14468471.0;13880369.0;-588102.0;-0.04064714232761706;13524000.0;city
ID3693;Lakóház;Tolna;nagyközség;Pincehely;106.0;1172.4278828696497;3->5;3;5;0.358074;0.458057;0.09998299999999999;0.94323;0.983223;0.039992999999999945;6298887.0;6565963.0;267076.0;0.042400506629187026;6678000.0;city
ID3694;Lakóház;Baranya;község;Lánycsók;138.0;514.842998688735;3->5;3;5;0.649204;0.631463;-0.017741000000000007;1.059682;1.052585;-0.007096999999999909;21672185.0;21527054.0;-145131.0;-0.006696648261354358;20451600.0;county
ID3697;Lakóház;Jász-Nagykun-Szolnok;város;Újszász;51.0;597.2602310010628;3->5;3;5;0.498462;0.533782;0.03531999999999996;0.999385;1.013513;0.01412800000000014;12895062.0;13077356.0;182294.0;0.014136729237905177;12903000.0;city
ID3698;Lakóház;Baranya;község;Királyegyháza;120.0;639.5988820934401;3->5;3;5;0.409641;0.446235;0.036594000000000015;0.963856;0.978494;0.014637999999999929;17141222.0;17401540.0;260318.0;0.015186665221417702;17784000.0;county
ID3699;Lakóház;Szabolcs-Szatmár-Bereg;község;Döge;45.0;7028.9427885078985;3->5;3;5;0.383731;0.347554;-0.036177000000000015;0.953492;0.939022;-0.014469999999999983;5577931.0;5493276.0;-84655.0;-0.015176774327255034;5850000.0;city
ID3701;Lakóház;Hajdú-Bihar;község;Konyár;99.0;543.4359845438905;3->5;3;5;0.528666;0.524634;-0.0040319999999999245;1.011467;1.009854;-0.0016129999999998645;26414261.0;26372137.0;-42124.0;-0.001594744596488995;26114814.0;county_settlement
ID3702;Lakóház;Szabolcs-Szatmár-Bereg;megyei jogú város;Nyíregyháza;188.10577040072096;683.7987619315434;3->5;3;5;0.451899;0.548615;0.09671599999999997;0.98076;1.019446;0.03868600000000011;84310350.0;87635989.0;3325639.0;0.03944520453301404;85964337.0;city
ID3706;Lakóház;Veszprém;város;Tapolca;47.0;428.40712425995895;3->5;3;5;0.773267;0.651295;-0.12197200000000008;1.109307;1.060518;-0.04878899999999997;4953056.0;4735214.0;-217842.0;-0.043981331929217035;4465000.0;city
ID3707;Lakóház;Tolna;község;Felsőnyék;60.0;800.8952764179905;3->5;3;5;0.52977;0.57146;0.041690000000000005;1.011908;1.028584;0.016675999999999913;8427171.0;8566047.0;138876.0;0.01647955167873062;8328000.0;county_settlement
ID3708;Lakóház;Bács-Kiskun;község;Gátér;127.0;1475.7232937904837;3->5;3;5;0.561894;0.491613;-0.07028099999999998;1.024758;0.996645;-0.028113000000000055;27419824.0;26667605.0;-752219.0;-0.02743340001015324;26757376.0;county_settlement
ID3710;Lakóház;Szabolcs-Szatmár-Bereg;község;Sényő;109.0;1271.1735423884206;3->5;3;5;0.570371;0.514035;-0.05633599999999994;1.028148;1.005614;-0.022534000000000054;35077333.0;34308535.0;-768798.0;-0.021917230708503408;34117000.0;city
ID3712;Lakóház;Békés;város;Orosháza;75.0;1614.578718948271;3->5;3;5;0.448095;0.491671;0.043576000000000004;0.979238;0.996668;0.017429999999999946;16891853.0;17192531.0;300678.0;0.017800178583131168;17250000.0;city
ID3715;Lakóház;Bács-Kiskun;nagyközség;Helvécia;130.19030400647736;1003.5451025554956;3->5;3;5;0.423013;0.492722;0.06970900000000002;0.969205;0.997089;0.02788400000000002;58043308.0;59713197.0;1669889.0;0.028769707612116113;59887540.0;city
ID3716;Lakóház;Hajdú-Bihar;nagyközség;Csökmő;101.0;1419.5596032059757;3->5;3;5;0.420224;0.460375;0.04015099999999999;0.96809;0.98415;0.016059999999999963;15797937.0;16060023.0;262086.0;0.01658988765431841;16318671.0;county_settlement
ID3719;Lakóház;Somogy;község;Somogysárd;38.0;2098.7473716575983;3->5;3;5;0.385801;0.473041;0.08723999999999998;0.954321;0.989216;0.03489500000000001;11260028.0;11671763.0;411735.0;0.03656607248223539;11799000.0;county_settlement
ID3720;Lakóház;Szabolcs-Szatmár-Bereg;város;Fehérgyarmat;80.0;881.1133418296263;3->5;3;5;0.611068;0.590349;-0.020718999999999932;1.044427;1.03614;-0.008286999999999933;20972100.0;20805682.0;-166418.0;-0.007935209158834833;20080000.0;city
ID3721;Lakóház;Békés;község;Telekgerendás;52.37361467595592;923.6658113382716;3->5;3;5;0.449182;0.466751;0.017569;0.979673;0.9867;0.0070270000000000055;10877508.0;10955536.0;78028.0;0.007173334186469916;11103206.0;city
ID3723;Lakóház;Szabolcs-Szatmár-Bereg;város;Fehérgyarmat;59.0;320.75585775630026;3->5;3;5;0.608193;0.633391;0.025198000000000054;1.043277;1.053356;0.010078999999999949;15449891.0;15599156.0;149265.0;0.009661233208700307;14809000.0;city
ID3724;Lakóház;Veszprém;város;Devecser;59.0;470.6909024831439;3->5;3;5;0.577349;0.562967;-0.014382000000000006;1.03094;1.025187;-0.005752999999999897;8211435.0;8165613.0;-45822.0;-0.005580267030062346;7965000.0;city
ID3725;Lakóház;Szabolcs-Szatmár-Bereg;város;Dombrád;110.0;1614.9265868851674;3->5;3;5;0.483201;0.519234;0.03603299999999998;0.99328;1.007694;0.014414000000000038;9177909.0;9311088.0;133179.0;0.014510821582563086;9240000.0;city
ID3728;Lakóház;Borsod-Abaúj-Zemplén;község;Berzék;55.58196043293131;619.7181796275905;3->5;3;5;0.596038;0.408369;-0.18766899999999997;1.038415;0.963347;-0.07506800000000013;11630583.0;10789800.0;-840783.0;-0.07229070116261584;11200321.0;county_settlement
ID3734;Lakóház;Borsod-Abaúj-Zemplén;nagyközség;Tiszalúc;106.0;1324.6660433196284;3->5;3;5;0.458222;0.576068;0.117846;0.983289;1.030427;0.04713800000000001;9797489.0;10267178.0;469689.0;0.0479397323130447;9964000.0;city
